Date,Open,High,Low,Close,Adj Close,Volume
1993-09-01,14.437500,16.125000,14.312500,15.562500,3.246156,4713200
1993-10-01,15.562500,18.375000,15.125000,17.312500,3.636534,4714600
1993-11-01,17.250000,18.250000,15.375000,16.250000,3.413356,3072200
1993-12-01,16.125000,16.125000,14.562500,15.937500,3.347714,2896000
1994-01-01,15.812500,15.812500,14.187500,14.562500,3.105036,4376400
1994-02-01,14.500000,16.750000,14.250000,16.437500,3.504826,3413800
1994-03-01,16.375000,16.687500,14.875000,15.062500,3.211646,2676000
1994-04-01,14.937500,16.750000,14.250000,16.375000,3.543435,2358200
1994-05-01,16.375000,17.562500,16.000000,16.875000,3.651631,1930600
1994-06-01,17.000000,17.500000,14.875000,14.875000,3.265529,1575800
1994-07-01,15.000000,16.562500,14.562500,16.375000,3.648539,11230000
1994-08-01,16.375000,16.750000,15.625000,16.500000,3.676388,2490800
1994-09-01,16.250000,16.562500,15.625000,15.875000,3.537133,2354000
1994-10-01,15.875000,16.125000,14.500000,14.937500,3.379596,6389800
1994-11-01,14.937500,14.937500,12.875000,13.562500,3.068502,4210400
1994-12-01,13.437500,15.312500,13.062500,15.000000,3.393737,4009800
1995-01-01,15.000000,15.000000,13.250000,13.312500,3.065295,2774800
1995-02-01,13.437500,13.875000,12.500000,13.562500,3.122859,7173600
1995-03-01,13.562500,13.687500,12.812500,13.000000,2.993339,3865200
1995-04-01,13.062500,13.500000,12.437500,13.375000,3.140429,2650400
1995-05-01,13.437500,14.812500,13.187500,14.312500,3.360554,4813800
1995-06-01,14.250000,14.937500,13.437500,13.937500,3.272502,4308600
1995-07-01,14.000000,15.000000,13.875000,14.750000,3.528172,2060000
1995-08-01,14.750000,14.937500,14.000000,14.750000,3.528172,3522600
1995-09-01,14.750000,15.625000,14.562500,15.062500,3.602921,2451000
1995-10-01,15.062500,15.187500,14.000000,14.062500,3.420085,2496600
1995-11-01,14.062500,15.500000,13.875000,15.500000,3.769694,1976800
1995-12-01,15.437500,15.937500,15.062500,15.312500,3.724093,3560000
1996-01-01,15.312500,15.437500,14.125000,15.375000,3.811544,8944000
1996-02-01,15.312500,16.250000,15.062500,15.875000,3.935500,3385400
1996-03-01,16.000000,16.937500,15.250000,15.625000,3.873520,5128400
1996-04-01,15.750000,16.625000,15.500000,16.125000,4.071096,2353000
1996-05-01,16.125000,16.562500,15.437500,15.500000,3.913302,3728800
1996-06-01,15.500000,16.750000,15.437500,16.437500,4.149993,4147800
1996-07-01,16.437500,17.125000,16.437500,16.875000,4.337121,2899200
1996-08-01,16.937500,17.812500,16.937500,17.687500,4.545944,2586000
1996-09-01,17.625000,18.062500,17.500000,17.812500,4.578072,4317600
1996-10-01,17.937500,18.812500,17.812500,18.375000,4.802175,4456800
1996-11-01,18.437500,20.375000,18.375000,20.062500,5.243190,4535600
1996-12-01,20.000000,21.750000,20.000000,20.625000,5.390196,10180600
1997-01-01,20.500000,21.750000,19.875000,21.500000,5.702484,9472200
1997-02-01,21.500000,22.875000,21.125000,22.625000,6.000870,5106200
1997-03-01,22.625000,24.437500,22.000000,22.218750,5.893119,5033200
1997-04-01,22.187500,23.000000,20.625000,21.875000,5.880350,4198400
1997-05-01,21.875000,23.625000,21.375000,23.625000,6.350780,4732800
1997-06-01,23.625000,23.750000,22.625000,23.750000,6.384382,8232400
1997-07-01,23.812500,26.062500,23.562500,25.218750,6.871188,4550000
1997-08-01,25.250000,26.500000,24.125000,24.343750,6.632782,7073600
1997-09-01,24.312500,27.281250,24.312500,27.281250,7.433143,9507000
1997-10-01,27.281250,27.500000,23.687500,25.250000,6.964425,5666400
1997-11-01,25.250000,25.437500,24.343750,25.000000,6.895472,4909600
1997-12-01,24.937500,25.937500,24.312500,25.281250,6.973044,6959200
1998-01-01,25.312500,26.218750,25.000000,25.562500,7.110655,9378400
1998-02-01,25.718750,25.718750,23.968750,24.000000,6.676024,11489800
1998-03-01,23.968750,25.500000,23.468750,25.125000,6.988959,16166400
1998-04-01,25.125000,26.281250,24.062500,24.562500,6.925525,9843800
1998-05-01,24.562500,24.750000,23.875000,24.468750,6.899094,5822800
1998-06-01,24.375000,24.937500,22.250000,23.687500,6.678814,11723600
1998-07-01,23.500000,23.750000,20.812500,21.000000,6.008819,13805800
1998-08-01,21.000000,21.500000,19.968750,19.968750,5.713744,10753600
1998-09-01,19.937500,22.375000,17.343750,21.093750,6.035645,14206400
1998-10-01,21.093750,21.343750,19.375000,21.000000,6.122772,10507400
1998-11-01,21.000000,21.687500,20.750000,21.218750,6.186546,7878600
1998-12-01,21.093750,21.500000,19.937500,20.156250,5.876767,9843200
1999-01-01,20.062500,20.968750,20.000000,20.406250,6.051961,10531200
1999-02-01,20.281250,20.812500,19.937500,20.500000,6.079769,13564400
1999-03-01,20.375000,20.812500,20.000000,20.625000,6.116841,11068200
1999-04-01,20.593750,23.375000,20.125000,23.125000,6.979888,12723600
1999-05-01,23.093750,24.125000,23.000000,23.968750,7.234557,11234800
1999-06-01,23.906250,24.187500,22.000000,22.531250,6.800670,11619200
1999-07-01,22.468750,22.625000,20.437500,20.656250,6.330110,19125000
1999-08-01,20.750000,22.031250,20.343750,22.000000,6.741901,11117400
1999-09-01,21.875000,22.250000,20.937500,21.187500,6.492908,9116000
1999-10-01,21.218750,21.625000,20.093750,20.906250,6.519981,8863600
1999-11-01,21.000000,21.468750,19.687500,20.093750,6.266587,8190200
1999-12-01,20.000000,21.343750,19.062500,21.343750,6.656422,11882000
2000-01-01,21.218750,22.250000,20.625000,20.750000,6.599235,10551000
2000-02-01,20.750000,21.093750,19.500000,19.968750,6.350773,11940400
2000-03-01,20.000000,20.250000,19.343750,20.093750,6.390526,16028400
2000-04-01,20.125000,22.750000,20.000000,22.750000,7.377940,20047200
2000-05-01,22.718750,23.500000,22.156250,22.312500,7.236057,15163400
2000-06-01,22.187500,24.250000,22.031250,22.992188,7.456482,13597600
2000-07-01,23.562500,25.062500,23.375000,24.937500,8.219210,11999000
2000-08-01,24.843750,25.593750,23.375000,24.000000,7.910220,11203800
2000-09-01,24.250000,25.250000,23.375000,24.000000,7.910220,16575400
2000-10-01,24.125000,24.125000,22.250000,23.531250,7.885891,12735400
2000-11-01,23.500000,25.625000,23.375000,25.500000,8.545665,11459600
2000-12-01,25.500000,28.625000,25.031250,27.656250,9.268280,15502400
2001-01-01,27.656250,27.656250,25.125000,26.190001,8.910453,18409800
2001-02-01,26.065001,26.150000,24.799999,26.049999,8.862821,12490400
2001-03-01,26.000000,27.040001,25.400000,26.014999,8.850919,17224400
2001-04-01,26.174999,26.875000,25.150000,26.245001,9.068408,12938200
2001-05-01,26.250000,26.990000,25.325001,26.825001,9.268811,13187200
2001-06-01,26.850000,28.750000,26.650000,28.275000,9.769829,18761600
2001-07-01,28.275000,28.549999,27.459999,28.350000,9.938044,10334000
2001-08-01,28.475000,30.450001,28.200001,29.455000,10.325393,17102000
2001-09-01,29.330000,29.500000,27.725000,29.200001,10.236003,15000400
2001-10-01,29.200001,29.700001,24.870001,25.950001,9.235172,25566100
2001-11-01,26.049999,29.150000,25.799999,28.950001,10.302825,50189200
2001-12-01,28.500000,29.250000,26.500000,28.709999,10.217409,26591900
2002-01-01,28.559999,28.940001,26.670000,26.780001,9.676287,22630800
2002-02-01,26.750000,27.200001,25.840000,26.950001,9.737715,22080100
2002-03-01,27.100000,29.330000,26.930000,28.740000,10.384486,20431800
2002-04-01,28.700001,30.959999,27.900000,28.200001,10.343011,20991100
2002-05-01,28.299999,29.850000,28.010000,28.940001,10.614418,14778300
2002-06-01,29.000000,29.410000,27.950001,28.750000,10.544732,23739700
2002-07-01,28.750000,28.809999,22.400000,26.750000,9.959021,28316400
2002-08-01,25.950001,28.080000,24.549999,27.920000,10.394607,20216200
2002-09-01,27.900000,27.900000,23.740000,23.940001,8.912857,24071500
2002-10-01,23.930000,24.350000,21.549999,23.719999,8.978316,31518000
2002-11-01,23.549999,26.230000,23.480000,26.120001,9.886747,18597400
2002-12-01,26.160000,26.700001,23.750000,24.580000,9.303840,28002000
2003-01-01,24.700001,25.990000,23.400000,24.440001,9.415575,21665000
2003-02-01,24.299999,24.700001,23.120001,24.280001,9.353933,14382000
2003-03-01,24.500000,25.389999,23.719999,24.070000,9.273030,20675000
2003-04-01,24.100000,26.750000,24.049999,25.910000,10.159350,20105700
2003-05-01,25.850000,27.660000,25.200001,26.480000,10.382847,18416400
2003-06-01,26.549999,27.950001,25.469999,25.950001,10.175028,23284100
2003-07-01,25.950001,28.000000,25.690001,27.900000,11.117591,18860200
2003-08-01,27.850000,29.320000,27.750000,29.080000,11.587799,17572000
2003-09-01,29.200001,29.790001,28.700001,29.280001,11.667490,18325000
2003-10-01,29.400000,30.299999,28.030001,29.250000,11.828627,16715200
2003-11-01,29.250000,29.700001,28.299999,29.360001,11.873115,15011100
2003-12-01,29.450001,30.000000,29.200001,29.510000,11.933777,18538700
2004-01-01,29.510000,29.900000,28.309999,29.100000,11.940604,21857200
2004-02-01,29.200001,29.870001,28.400000,29.750000,12.207319,20138700
2004-03-01,29.900000,31.100000,29.049999,29.850000,12.248349,25797100
2004-04-01,29.990000,31.110001,26.650000,27.459999,11.432724,31717300
2004-05-01,27.500000,29.700001,26.680000,29.440001,12.257079,25829500
2004-06-01,29.459999,30.330000,28.620001,29.730000,12.377821,19527000
2004-07-01,29.740000,30.950001,28.740000,29.549999,12.486724,16210400
2004-08-01,29.570000,32.660000,29.240000,32.389999,13.686797,23495800
2004-09-01,32.549999,33.209999,30.299999,31.000000,13.099441,20162100
2004-10-01,31.000000,34.020000,30.860001,33.349998,14.290275,18793700
2004-11-01,33.549999,35.349998,32.360001,33.709999,14.444530,23024600
2004-12-01,33.810001,36.750000,33.680000,36.180000,15.502912,22691700
2005-01-01,36.020000,36.369999,31.059999,31.540001,13.679137,27138100
2005-02-01,31.559999,33.709999,31.240000,32.810001,14.229944,22629400
2005-03-01,32.810001,34.459999,30.700001,32.209999,13.969721,22996200
2005-04-01,33.000000,34.349998,31.500000,34.349998,15.094127,22364300
2005-05-01,34.330002,36.730000,33.189999,35.900002,15.775232,22194600
2005-06-01,36.040001,37.570000,35.900002,36.820000,16.179497,24660200
2005-07-01,36.919998,40.740002,36.799999,40.400002,17.963413,24259900
2005-08-01,40.480000,40.669998,36.349998,37.770000,16.794014,29889400
2005-09-01,37.770000,39.419998,36.509998,37.849998,16.829596,28769000
2005-10-01,37.799999,39.750000,35.520000,39.250000,17.649555,31735500
2005-11-01,38.250000,42.169998,37.310001,40.759998,18.328562,32003200
2005-12-01,41.150002,41.270000,38.950001,39.119999,17.591093,25266000
2006-01-01,39.299999,42.830002,38.840000,42.410000,19.280523,27758900
2006-02-01,42.500000,46.270000,41.939999,45.279999,20.585295,28967300
2006-03-01,45.279999,47.740002,43.740002,46.790001,21.271774,31148100
2006-04-01,47.040001,47.470001,42.500000,44.869999,20.597773,27839700
2006-05-01,44.799999,45.099998,41.450001,44.099998,20.244308,27954700
2006-06-01,44.200001,47.060001,43.290001,44.730000,20.533516,28023700
2006-07-01,45.049999,47.090000,44.040001,46.509998,21.565218,26197800
2006-08-01,46.200001,50.020000,45.619999,49.869999,23.123142,34885600
2006-09-01,50.070000,51.349998,48.770000,50.580002,23.452354,23353400
2006-10-01,50.639999,54.970001,50.020000,54.610001,25.543102,25764400
2006-11-01,54.500000,61.500000,49.419998,53.259998,24.911663,38603900
2006-12-01,53.490002,54.049999,49.630001,50.750000,23.737654,27193500
2007-01-01,50.980000,56.459999,49.540001,56.279999,26.565735,31174100
2007-02-01,56.259998,56.349998,49.310001,50.790001,23.974308,55382300
2007-03-01,49.790001,50.669998,46.660000,48.230000,22.765909,52926100
2007-04-01,48.400002,49.830002,46.419998,46.430000,22.129276,34282300
2007-05-01,46.439999,52.250000,45.150002,50.669998,24.150137,68638100
2007-06-01,50.700001,51.160000,44.360001,45.630001,21.747978,55408100
2007-07-01,45.580002,47.480000,39.500000,39.810001,19.159042,47604700
2007-08-01,37.889999,42.459999,35.000000,40.240002,19.365976,70348200
2007-09-01,40.230000,43.459999,39.279999,42.360001,20.386257,36313300
2007-10-01,42.599998,45.009998,38.549999,41.779999,20.341108,41403300
2007-11-01,40.880001,42.189999,33.790001,37.209999,18.116146,58559300
2007-12-01,37.200001,41.070000,34.009998,36.470001,17.755873,49653900
2008-01-01,36.330002,38.500000,31.070000,37.369999,18.435619,75168600
2008-02-01,37.500000,41.259998,36.220001,38.180000,18.835211,62275500
2008-03-01,38.049999,43.779999,35.759998,41.490002,20.468121,75262900
2008-04-01,42.209999,44.560001,39.860001,41.520000,20.744951,51464200
2008-05-01,40.389999,44.889999,40.389999,42.290001,21.129673,38916600
2008-06-01,41.900002,44.349998,37.759998,38.270000,19.121132,47992900
2008-07-01,37.610001,45.369999,36.840000,43.169998,21.824404,91097500
2008-08-01,43.650002,47.720001,40.980000,42.200001,21.334026,76858800
2008-09-01,42.759998,49.000000,39.290001,44.410000,22.451275,101827900
2008-10-01,43.099998,43.759998,27.850000,34.930000,17.861891,147310600
2008-11-01,34.570000,35.560001,21.270000,30.430000,15.560757,135851500
2008-12-01,29.830000,34.910000,23.750000,29.820000,15.248833,169161800
2009-01-01,29.870001,29.870001,23.389999,23.930000,12.417060,133691600
2009-02-01,23.360001,24.790001,17.510000,17.600000,9.132483,161455600
2009-03-01,17.120001,21.760000,15.680000,18.350000,9.521652,222558100
2009-04-01,17.879999,23.850000,17.730000,22.889999,12.176255,189468600
2009-05-01,22.700001,24.500000,21.020000,24.340000,12.947574,145948100
2009-06-01,24.570000,26.240000,21.330000,22.230000,11.825171,112410500
2009-07-01,22.340000,24.209999,18.799999,24.000000,13.027590,112899200
2009-08-01,24.309999,30.750000,24.170000,27.309999,14.824315,105265900
2009-09-01,27.110001,33.060001,25.719999,30.700001,16.664455,97235700
