Date,Open,High,Low,Close,Adj Close,Volume
1994-01-01,20.883219,22.855522,20.883219,22.739506,5.043533,7553793
1994-02-01,22.855522,24.711809,22.391451,23.899685,5.300858,11102386
1994-03-01,23.667648,25.988007,22.275433,23.783667,5.275124,6897428
1994-04-01,22.275433,24.827827,21.927380,24.827827,5.603504,2876063
1994-05-01,24.827827,25.988007,24.247738,25.407915,5.734427,2627720
1994-06-01,25.639952,25.988007,24.015701,24.711809,5.577318,2340695
1994-07-01,24.711809,25.871988,23.667648,24.711809,5.677670,2601539
1994-08-01,24.711809,24.943846,23.435612,24.479773,5.624358,1609344
1994-09-01,24.479773,24.479773,23.319593,23.783667,5.464427,2979175
1994-10-01,23.783667,23.899685,21.579327,22.159416,5.185988,1374683
1994-11-01,21.927380,22.275433,21.115255,21.927380,5.131680,2837817
1994-12-01,21.927380,23.667648,21.115255,22.507469,5.267442,1999368
1995-01-01,22.507469,23.319593,21.579327,21.695345,5.177768,1369182
1995-02-01,21.579327,22.971540,20.883219,22.623487,5.399273,1935369
1995-03-01,22.623487,24.131720,22.159416,22.623487,5.399273,2357933
1995-04-01,22.507469,22.623487,21.695345,22.043398,5.366441,3746728
1995-05-01,22.043398,23.435612,21.927380,23.087559,5.620642,3045113
1995-06-01,23.203577,23.551630,22.159416,23.319593,5.677131,2046128
1995-07-01,23.319593,23.899685,22.507469,22.739506,5.535907,1537156
1995-08-01,22.739506,23.087559,22.391451,22.855522,5.673075,2365907
1995-09-01,22.971540,24.131720,22.855522,23.551630,5.845856,2613714
1995-10-01,23.551630,23.783667,21.579327,21.579327,5.356304,1654593
1995-11-01,21.579327,23.087559,21.115255,21.463308,5.432846,2200308
1995-12-01,21.695345,23.435612,21.231274,22.623487,5.726511,2685900
1996-01-01,22.507469,22.739506,20.767200,20.767200,5.256645,3323733
1996-02-01,20.767200,21.811361,19.607021,21.695345,5.605305,4593475
1996-03-01,21.695345,22.507469,21.231274,21.463308,5.545353,3676481
1996-04-01,21.579327,21.695345,20.535166,21.347290,5.515378,4280805
1996-05-01,21.347290,22.507469,20.651182,22.507469,5.941538,2542710
1996-06-01,22.391451,22.971540,22.159416,22.739506,6.002791,1939356
1996-07-01,22.739506,22.971540,21.231274,21.811361,5.757779,2020269
1996-08-01,21.811361,23.551630,21.811361,23.087559,6.220883,3667321
1996-09-01,23.087559,23.899685,22.739506,23.667648,6.508563,3266952
