Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,13.375000,14.375000,13.000000,14.125000,0.467650,1851200
1985-02-01,13.937500,14.000000,13.437500,13.750000,0.455235,1380600
1985-03-01,13.750000,14.625000,13.687500,14.562500,0.482135,1352600
1985-04-01,14.562500,15.000000,14.062500,14.437500,0.477996,1087400
1985-05-01,14.437500,15.812500,14.250000,15.625000,0.517312,1549000
1985-06-01,15.750000,16.500000,15.750000,16.125000,0.533866,1085400
1985-07-01,16.125000,16.500000,15.500000,15.750000,0.521451,961400
1985-08-01,15.812500,16.062500,15.312500,16.000000,0.529727,1189000
1985-09-01,16.000000,16.000000,14.687500,14.875000,0.492481,1654200
1985-10-01,15.000000,15.250000,14.750000,15.125000,0.500758,2003400
1985-11-01,15.125000,15.812500,15.125000,15.625000,0.517312,1608600
1985-12-01,15.500000,15.562500,14.625000,15.062500,0.498689,2425600
1986-01-01,14.937500,15.000000,13.062500,13.312500,0.440750,2812000
1986-02-01,13.312500,14.062500,12.812500,13.562500,0.449027,1544200
1986-03-01,13.562500,14.500000,13.375000,14.250000,0.471789,1979000
1986-04-01,14.250000,14.750000,14.000000,14.562500,0.482135,3097400
1986-05-01,14.562500,14.562500,14.187500,14.250000,0.471789,1792200
1986-06-01,14.250000,14.250000,13.437500,13.875000,0.459373,4973400
1986-07-01,13.875000,14.187500,13.437500,13.625000,0.451096,975400
1986-08-01,13.687500,14.125000,13.625000,14.062500,0.465581,1037600
1986-09-01,14.062500,14.250000,13.375000,13.500000,0.446958,1058600
1986-10-01,13.500000,13.562500,12.437500,13.375000,0.442819,2765800
1986-11-01,13.375000,13.750000,13.187500,13.312500,0.440750,1542800
1986-12-01,13.312500,13.625000,13.250000,13.500000,0.446958,1364000
1987-01-01,13.500000,14.812500,13.437500,14.750000,0.488343,4561200
1987-02-01,14.750000,15.750000,14.750000,15.562500,0.515243,6772600
1987-03-01,15.562500,16.687500,15.375000,16.187500,0.535935,5607800
1987-04-01,16.187500,16.500000,14.937500,15.437500,0.511105,3803600
1987-05-01,15.437500,15.625000,15.125000,15.562500,0.515243,1765000
1987-06-01,15.562500,16.000000,15.375000,15.812500,0.523520,2667200
1987-07-01,15.875000,16.312500,15.125000,15.187500,0.502827,3242000
1987-08-01,15.125000,16.000000,15.062500,15.812500,0.523520,3835800
1987-09-01,15.812500,15.875000,14.500000,15.062500,0.498689,2043800
1987-10-01,15.062500,15.062500,11.750000,14.437500,0.477996,4891600
1987-11-01,14.375000,14.375000,13.562500,13.812500,0.457304,1946000
1987-12-01,13.812500,14.375000,13.437500,14.250000,0.471789,2566400
1988-01-01,14.312500,14.687500,14.062500,14.625000,0.484204,2181000
1988-02-01,14.625000,15.437500,14.625000,15.437500,0.511105,1785000
1988-03-01,15.500000,15.812500,15.187500,15.375000,0.509035,2429400
1988-04-01,15.437500,15.937500,15.437500,15.625000,0.527528,1506000
1988-05-01,15.625000,15.625000,14.812500,15.375000,0.519087,1879400
