Date,Open,High,Low,Close,Adj Close,Volume
1983-12-01,0.000000,3.760700,3.658421,3.705627,0.285770,130701045
1984-01-01,0.000000,4.154079,3.713494,3.957389,0.305185,94222195
1984-02-01,0.000000,3.980992,3.713494,3.784303,0.291837,86750070
1984-03-01,0.000000,3.862978,3.571878,3.603348,0.277882,100130942
1984-04-01,0.000000,3.760700,3.493202,3.744965,0.298233,77682787
1984-05-01,0.000000,3.807905,3.461732,3.485335,0.277557,75726974
1984-06-01,0.000000,3.705627,3.493202,3.516805,0.280063,87994099
1984-07-01,0.000000,3.902316,3.493202,3.823640,0.314484,57341380
1984-08-01,3.807905,4.083270,3.800038,3.996727,0.328720,55647722
1984-09-01,3.988860,4.154079,3.949522,4.067535,0.334544,113060597
1984-10-01,4.067535,4.358635,3.980992,4.122608,0.348929,54143126
1984-11-01,4.106873,4.366503,4.020330,4.193416,0.354922,50951228
1984-12-01,4.201284,4.500252,4.154079,4.453046,0.376897,40320568
1985-01-01,4.453046,4.618265,4.303562,4.578927,0.387551,107121663
1985-02-01,4.555325,4.752014,4.515987,4.657603,0.404854,35673327
1985-03-01,4.657603,4.728411,4.555325,4.704809,0.408958,30797300
1985-04-01,4.704809,4.909366,4.578927,4.736279,0.411693,47268390
1985-05-01,4.728411,5.050982,4.634001,5.043114,0.450147,38679338
1985-06-01,5.050982,5.287009,4.948703,5.287009,0.471917,50209258
1985-07-01,5.318479,5.570242,5.035247,5.121790,0.457169,64743601
1985-08-01,5.121790,5.239804,4.925101,5.161128,0.471718,34651729
1985-09-01,5.153260,5.168995,4.846425,4.909366,0.448708,23889199
1985-10-01,4.909366,4.995909,4.752014,4.917233,0.449427,60113835
1985-11-01,4.932968,5.145393,4.893630,5.050982,0.473575,58733168
1985-12-01,5.058849,5.420758,4.980174,5.381420,0.504557,68744201
1986-01-01,5.397155,5.460096,4.972306,5.373552,0.503819,73810883
1986-02-01,5.373552,5.585977,5.302744,5.554507,0.533133,46016414
1986-03-01,5.570242,6.002958,5.538771,5.845607,0.561073,62651150
1986-04-01,5.822004,5.979355,5.554507,5.774799,0.554277,75723797
1986-05-01,5.766931,6.294058,5.703990,6.278323,0.616481,44362472
1986-06-01,6.262588,6.907729,5.979355,6.891994,0.676739,51221325
1986-07-01,6.624496,6.648099,6.270456,6.577291,0.645837,95364543
1986-08-01,6.593026,7.324710,6.530086,7.293240,0.731028,50565149
1986-09-01,7.293240,7.316843,6.419940,6.671702,0.668729,73030782
1986-10-01,6.695305,6.962802,6.561556,6.750378,0.676615,58385221
1986-11-01,6.734642,7.049345,6.671702,7.041478,0.719588,42425728
1986-12-01,7.025743,7.316843,6.939199,7.065081,0.722000,64368644
1987-01-01,7.072948,7.725957,7.057213,7.340446,0.750141,78227745
1987-02-01,7.356181,7.474194,6.939199,7.316843,0.761870,48900087
1987-03-01,7.316843,7.513532,7.198829,7.371916,0.767605,55573045
1987-04-01,7.356181,7.387651,6.356999,6.766113,0.704525,84343037
1987-05-01,6.750378,7.088683,6.270456,7.033610,0.747057,47940451
1987-06-01,7.080816,7.576473,6.891994,7.340446,0.779647,42918253
1987-07-01,7.364048,7.434856,6.585159,7.151624,0.759591,58598122
1987-08-01,7.057213,7.977719,7.057213,7.482062,0.810650,55899280
1987-09-01,7.529267,8.591390,6.891994,8.284554,0.897597,65746662
1987-10-01,8.308157,8.520582,5.192598,7.387651,0.800421,89929260
1987-11-01,7.316843,7.505665,6.183912,6.396337,0.693016,41358052
1987-12-01,6.443542,6.703172,6.160310,6.490748,0.703246,79658725
1988-01-01,6.372734,7.269637,6.231118,7.269637,0.787635,52076098
1988-02-01,7.316843,7.387651,6.939199,7.080816,0.784707,39918601
1988-03-01,7.151624,7.387651,6.726775,6.844789,0.758550,45715073
1988-04-01,6.726775,6.986405,6.537953,6.655967,0.737624,40140502
1988-05-01,6.679569,7.175227,6.349131,7.175227,0.813593,40795090
1988-06-01,7.246035,7.623678,6.986405,7.482062,0.848385,235418321
1988-07-01,7.364048,7.411254,6.844789,7.175227,0.813593,40737891
1988-08-01,7.246035,7.316843,6.868391,7.104418,0.822605,38504037
1988-09-01,7.128021,7.718089,7.033610,7.623678,0.882730,40109256
1988-10-01,7.670884,7.930514,7.458459,7.859705,0.910059,42129681
1988-11-01,7.812500,7.883308,7.458459,7.836103,0.926097,32375507
1988-12-01,7.788897,8.048527,7.576473,7.623678,0.900991,40859698
1989-01-01,7.529267,8.284554,7.340446,8.237349,0.973517,57695154
1989-02-01,8.237349,8.355363,7.954116,8.237349,0.993721,37869579
1989-03-01,8.260952,8.685801,8.213746,8.473376,1.022194,43756082
1989-04-01,8.473376,9.181458,8.284554,9.087047,1.096225,63071123
1989-05-01,8.992636,10.172772,8.945431,9.747923,1.198944,54423284
1989-06-01,9.724320,10.267183,9.370279,9.629909,1.184429,46514766
1989-07-01,9.700718,10.739237,9.511896,10.739237,1.320870,49832182
1989-08-01,10.739237,10.928059,10.007553,10.172772,1.272357,40657922
1989-09-01,10.149169,10.762840,9.913142,10.739237,1.343208,48188832
1989-10-01,10.715634,11.069675,10.078361,10.479607,1.310735,49520776
1989-11-01,10.479607,10.668429,10.007553,10.668429,1.354716,42119617
1989-12-01,10.715634,12.155400,10.692032,12.060989,1.531548,39959381
1990-01-01,11.942976,12.226208,9.582704,9.983950,1.267799,57792072
1990-02-01,10.031156,10.432402,9.747923,10.337991,1.330755,38094128
1990-03-01,10.290785,10.951662,10.196375,10.668429,1.373291,34227517
1990-04-01,10.597621,11.234894,10.054758,10.314388,1.327716,35897346
1990-05-01,10.385196,11.116881,10.149169,11.022470,1.441621,31950238
1990-06-01,11.046073,11.116881,9.936745,10.172772,1.330490,39689283
1990-07-01,10.172772,10.290785,9.700718,10.267183,1.342837,43470098
1990-08-01,10.267183,10.432402,8.921828,9.252266,1.230922,49327473
1990-09-01,9.134252,9.913142,8.921828,9.889539,1.315705,37885993
1990-10-01,9.936745,10.621224,9.747923,10.290785,1.369087,54695499
1990-11-01,10.267183,10.621224,9.842334,10.408799,1.407962,45845884
1990-12-01,10.408799,10.857251,10.337991,10.574018,1.430311,25041076
1991-01-01,10.550415,10.668429,9.441088,9.865937,1.334532,53061154
1991-02-01,9.865937,10.810045,9.818731,10.149169,1.395978,36733055
1991-03-01,10.125566,10.644826,10.007553,10.597621,1.457661,36649379
1991-04-01,10.574018,10.597621,9.865937,10.078361,1.386239,50064146
1991-05-01,10.007553,10.149169,9.252266,9.771526,1.367034,48844478
1991-06-01,9.771526,10.125566,9.346677,10.101964,1.413262,31219391
1991-07-01,10.125566,10.361594,9.795128,10.196375,1.426470,39082362
1991-08-01,10.172772,10.456005,9.724320,10.385196,1.478566,33923530
1991-09-01,10.456005,10.904456,10.314388,10.550415,1.502089,31872916
1991-10-01,10.574018,11.352908,10.149169,11.352908,1.616342,34492846
1991-11-01,11.400113,11.565332,10.644826,10.904456,1.578762,40657391
1991-12-01,10.810045,12.438633,10.621224,12.202606,1.766710,47700013
1992-01-01,12.131798,12.462236,11.376511,11.400113,1.650524,51108519
1992-02-01,11.376511,11.659743,10.762840,11.400113,1.674556,34231225
1992-03-01,11.423716,11.447319,10.762840,10.857251,1.594815,35605009
1992-04-01,10.833648,11.990181,10.692032,11.777757,1.730028,51157239
1992-05-01,11.754154,12.060989,11.329305,11.376511,1.699533,30378916
1992-06-01,11.376511,11.754154,11.211292,11.518127,1.720689,31751640
1992-07-01,11.518127,12.533044,11.494524,12.438633,1.858203,38549585
1992-08-01,12.415030,13.028701,12.249811,12.556647,1.905119,35435006
1992-09-01,12.556647,12.934290,12.131798,12.934290,1.962415,34913880
1992-10-01,12.910687,13.311934,12.249811,12.603852,1.912281,47227081
1992-11-01,12.603852,13.382742,11.990181,13.099509,2.016192,39598720
1992-12-01,13.028701,14.114426,12.981495,13.972810,2.150606,37113837
1993-01-01,13.831193,14.279645,12.981495,13.005098,2.001663,48280984
1993-02-01,13.075906,14.090823,12.910687,14.067221,2.193790,36592181
1993-03-01,14.067221,14.751699,13.500755,14.751699,2.300536,38231294
1993-04-01,14.728097,15.388973,14.208837,14.586480,2.274771,29239213
1993-05-01,14.562878,14.680891,13.972810,14.492069,2.289433,35868484
1993-06-01,14.539275,14.916918,14.020015,14.633686,2.311805,37487472
1993-07-01,14.728097,15.388973,14.586480,15.294562,2.416210,37009508
1993-08-01,15.294562,17.229984,14.964124,17.182779,2.749248,34157343
1993-09-01,17.229984,17.749245,15.766616,16.238670,2.598192,37099803
1993-10-01,16.144260,16.710726,14.964124,16.710726,2.673722,33501438
1993-11-01,16.663521,16.710726,15.058535,16.049849,2.597615,27836042
1993-12-01,15.908233,17.088369,15.247356,15.672205,2.536495,32811104
1994-01-01,15.672205,15.861027,14.350453,15.813822,2.559417,57222749
1994-02-01,15.719411,15.766616,13.878399,14.775302,2.420447,38039843
1994-03-01,14.775302,15.766616,14.539275,15.247356,2.497779,56970661
1994-04-01,14.633686,16.757931,14.586480,15.672205,2.567375,45854621
1994-05-01,15.625000,15.719411,14.539275,15.530589,2.577564,35586471
1994-06-01,15.483384,16.521902,15.341767,16.427492,2.726419,35391579
1994-07-01,16.380287,16.710726,15.813822,15.861027,2.632405,31355234
1994-08-01,15.813822,16.521902,15.388973,15.625000,2.624788,35805196
1994-09-01,15.530589,16.427492,15.200151,16.049849,2.696157,34676620
1994-10-01,15.955438,16.002644,14.822508,15.813822,2.656509,35268712
1994-11-01,15.719411,16.285875,15.105740,15.625000,2.658185,43572309
1994-12-01,15.625000,16.049849,15.247356,15.247356,2.593940,41662839
1995-01-01,15.247356,16.380287,15.011329,16.097054,2.738494,34909377
1995-02-01,16.097054,16.569109,15.341767,15.719411,2.709124,32559015
1995-03-01,15.766616,16.569109,14.964124,15.861027,2.733530,45635894
1995-04-01,15.813822,16.757931,15.719411,16.663521,2.871834,26180511
1995-05-01,16.757931,17.466011,16.097054,16.993958,2.967673,38759306
1995-06-01,16.899548,18.079683,16.757931,17.985271,3.140787,37227172
1995-07-01,17.938066,18.504532,17.182779,18.174093,3.173762,30258166
1995-08-01,18.126888,19.212612,17.890862,19.118202,3.378369,34808223
1995-09-01,18.882175,20.817598,18.693354,20.770393,3.670330,36697309
1995-10-01,20.628777,21.525681,20.109516,21.100830,3.728719,35555756
1995-11-01,21.053625,21.620090,20.062311,20.439955,3.648203,29982510
1995-12-01,20.487160,22.092146,20.439955,21.620090,3.858837,34194682
1996-01-01,21.714502,22.753021,20.628777,21.384064,3.816710,46212632
1996-02-01,21.572886,22.753021,20.487160,20.723186,3.733270,48186186
1996-03-01,20.864803,21.242447,18.787764,19.873489,3.580197,50020188
1996-04-01,18.976585,19.165407,17.466011,18.929380,3.410119,84105778
1996-05-01,18.882175,19.118202,18.268505,18.646149,3.397978,49357130
1996-06-01,18.551737,18.976585,18.126888,18.598944,3.389375,55194912
1996-07-01,18.646149,18.834970,17.843657,18.457327,3.363569,51414891
1996-08-01,18.362915,19.259819,17.513218,17.607628,3.246444,46142460
1996-09-01,17.513218,18.598944,17.371601,18.174093,3.350885,47899142
1996-10-01,18.126888,19.023792,17.749245,18.362915,3.385702,51308974
1996-11-01,18.410122,19.873489,17.985271,19.873489,3.706850,57546865
1996-12-01,19.779079,20.864803,18.315710,19.590258,3.654022,49669860
1997-01-01,19.590258,20.864803,18.740559,20.770393,3.874142,71296342
1997-02-01,20.723186,21.761707,19.967899,21.714502,4.095185,54947588
1997-03-01,21.572886,21.997734,19.307024,19.826284,3.739083,61512246
1997-04-01,19.731873,21.006420,18.598944,20.959215,3.994869,74156712
1997-05-01,20.770393,22.233761,20.628777,22.092146,4.210807,75903331
1997-06-01,22.092146,23.366692,21.195242,23.366692,4.453737,72534809
1997-07-01,23.248678,23.508308,20.982817,22.351774,4.260293,70933831
1997-08-01,22.328173,22.422583,20.227530,20.534367,3.951658,60916975
1997-09-01,20.487160,23.225077,20.439955,23.201473,4.464921,71163676
1997-10-01,23.390295,25.018883,22.658609,24.027569,4.623896,87936107
1997-11-01,24.145582,27.662388,23.673527,27.426359,5.326759,71268006
1997-12-01,27.567976,28.748112,26.269827,27.662388,5.372602,75902802
1998-01-01,27.945620,29.833838,26.718279,29.361782,5.702659,89497633
1998-02-01,29.432590,29.833838,28.063633,28.559290,5.592551,53405660
1998-03-01,28.464878,35.168053,28.158045,32.748772,6.412946,70154257
1998-04-01,32.571751,33.940708,29.739426,31.297205,6.128698,62468703
1998-05-01,31.486027,32.996601,28.040030,29.361782,5.790122,100716148
1998-06-01,29.172960,31.155588,28.984138,30.211479,5.957679,82130237
1998-07-01,29.645016,32.524548,29.408989,30.919561,6.097313,75431325
1998-08-01,30.541918,31.580439,28.606495,28.748112,5.713186,67163606
1998-09-01,28.700907,33.893505,26.435045,33.515862,6.660689,71724655
1998-10-01,33.327038,37.103474,31.061178,34.979229,6.951509,122894610
1998-11-01,35.120846,38.519638,34.459969,36.206570,7.242442,70496514
1998-12-01,36.442596,41.446377,35.687309,40.502266,8.101712,64663233
1999-01-01,39.935802,45.270016,38.614048,40.785500,8.158368,92988095
1999-02-01,40.832703,41.540787,37.811558,39.935802,8.035307,71005590
1999-03-01,39.841389,40.832703,34.790409,35.640106,7.170988,86110842
1999-04-01,36.537010,43.051361,36.253777,42.107250,8.472216,97959051
1999-05-01,42.107250,42.154457,37.764351,38.614048,7.818846,66093815
1999-06-01,38.802872,43.806648,37.764351,43.806648,8.870287,87405315
1999-07-01,43.429005,44.939575,41.304756,43.145771,8.736458,85785798
1999-08-01,43.240181,45.222809,35.876133,36.300983,7.393145,88789824
1999-09-01,36.253777,40.596676,34.271149,38.566841,7.854617,90422051
1999-10-01,38.614048,40.785500,33.279835,39.841389,8.168603,149728643
1999-11-01,39.274925,40.691090,37.386707,39.758781,8.151669,143950178
1999-12-01,39.322128,41.918430,35.781723,36.820244,7.549187,137216976
2000-01-01,36.678623,37.009064,29.125755,32.382931,6.639413,241264177
2000-02-01,32.477341,32.618958,26.293428,28.512085,5.888108,236275611
2000-03-01,30.258686,35.356873,30.022659,31.816465,6.570505,227125712
2000-04-01,32.099697,37.009064,30.541918,33.091011,6.833715,173663388
2000-05-01,33.327038,35.451283,30.825151,32.996601,6.864060,141003615
2000-06-01,33.327038,38.000378,32.654362,33.232628,6.913164,166502004
2000-07-01,33.327038,35.356873,31.863670,32.146904,6.687307,117346648
2000-08-01,32.194111,33.799095,29.031343,31.545034,6.610693,170124466
2000-09-01,32.335724,37.905968,31.533234,37.669941,7.894258,154686894
2000-10-01,37.717144,44.561935,36.631420,43.570618,9.130822,231108966
2000-11-01,43.334591,44.467522,40.407856,41.493580,8.752433,175826271
2000-12-01,41.304756,41.540787,32.194111,36.064957,7.607342,207173958
2001-01-01,35.923340,40.077415,34.176739,36.518127,7.702933,175202141
2001-02-01,36.858006,38.700905,34.743202,36.027191,7.650632,142241291
2001-03-01,36.442596,36.442596,29.833838,33.708458,7.158227,229627278
2001-04-01,33.708458,34.025681,28.987915,31.155588,6.616112,193190533
2001-05-01,31.608761,34.501511,30.861027,32.515106,6.957881,164440801
2001-06-01,32.250755,32.288521,28.851965,30.256798,6.474630,171443438
2001-07-01,30.256798,34.176739,30.015106,34.010574,7.277900,179271322
2001-08-01,34.206947,34.365559,30.664654,30.898792,6.666723,141772597
2001-09-01,30.906343,35.876133,30.747734,35.589123,7.678710,200400507
2001-10-01,35.234138,35.687309,28.512085,28.783989,6.210432,244138848
2001-11-01,28.783989,30.287008,27.567976,28.232628,6.136967,181083612
2001-12-01,28.398792,30.430513,28.096678,29.584593,6.430845,186793627
2002-01-01,29.645016,30.959215,26.525681,28.285498,6.148464,191515277
2002-02-01,28.361027,29.214502,25.898792,28.580059,6.265702,178808846
2002-03-01,28.965258,29.879154,28.134441,28.277946,6.199471,152404447
2002-04-01,28.466766,29.003021,22.764351,23.459215,5.143042,260028172
2002-05-01,23.413897,27.462236,22.787008,25.898792,5.732763,198675732
2002-06-01,26.087612,26.185801,21.034742,23.036255,5.099133,228576288
2002-07-01,23.074018,24.138973,16.767372,20.891239,4.624329,313143476
2002-08-01,20.732628,22.651056,18.119335,18.685801,4.183323,229598944
2002-09-01,18.315710,19.780968,14.780967,15.181269,3.398739,224635400
2002-10-01,15.143505,20.506042,14.954683,19.380665,4.338889,302528175
2002-11-01,19.388218,21.827795,18.089125,21.525681,4.902444,215675366
2002-12-01,21.714502,21.978851,18.768883,20.475830,4.663340,187846870
2003-01-01,21.072508,23.904835,17.673716,18.459215,4.204060,256964037
2003-02-01,18.919941,19.864048,15.196375,15.709970,3.620670,299875143
2003-03-01,16.012085,17.432024,14.237160,15.151057,3.491856,264614505
2003-04-01,15.483384,17.900303,14.841390,17.643505,4.066290,305214834
2003-05-01,17.643505,19.584593,17.061934,19.229607,4.522850,243432230
2003-06-01,19.486404,20.657101,19.025681,19.297583,4.538839,241109139
2003-07-01,19.297583,20.302114,16.971298,17.643505,4.149796,265794720
2003-08-01,17.824774,18.361027,16.835346,16.963745,4.068203,212270300
2003-09-01,16.948641,18.172205,16.351965,16.805136,4.030167,281563296
2003-10-01,16.895769,18.126888,15.981873,18.111782,4.343524,391904264
2003-11-01,18.111782,18.315710,17.243202,17.583082,4.312180,235649490
2003-12-01,17.598186,19.750755,17.333838,19.690332,4.828972,265737259
2004-01-01,19.690332,20.944109,18.950151,19.259819,4.723391,305024578
2004-02-01,19.335346,20.211479,17.522659,18.134441,4.516412,316014969
2004-03-01,18.262840,19.448641,17.870090,18.534742,4.616106,289406938
2004-04-01,18.670694,19.395769,18.104231,18.806646,4.683825,257689857
2004-05-01,19.070997,19.327795,17.749245,17.900303,4.532219,203143306
2004-06-01,17.922960,19.010574,17.787008,18.315710,4.637396,217793366
2004-07-01,18.429003,19.478851,17.356495,19.138973,4.845840,231199927
2004-08-01,19.169184,19.645016,18.708460,19.478851,5.018077,187291451
2004-09-01,19.539274,20.302114,19.312689,19.599697,5.049207,195689585
2004-10-01,19.826284,20.611782,18.542295,19.078550,4.914951,220419784
2004-11-01,19.146526,20.166162,18.927492,19.010574,4.973210,229648197
2004-12-01,19.184290,20.060423,18.844412,19.463745,5.091759,234894149
2005-01-01,19.622356,19.622356,17.598186,17.945620,4.694615,347890667
2005-02-01,18.126888,18.731117,17.945620,18.172205,4.835170,285643732
2005-03-01,18.285498,18.595165,17.364048,17.892750,4.760815,232405031
2005-04-01,17.960726,18.376133,17.205439,17.975830,4.782922,298451974
2005-05-01,18.089125,18.149548,17.394260,17.658609,4.783041,235159084
2005-06-01,17.552870,18.270393,17.447130,17.938066,4.858733,255839829
2005-07-01,18.036255,18.716011,17.522659,18.466766,5.001937,290828915
2005-08-01,18.572508,18.859516,17.794561,18.187311,5.015239,261822721
2005-09-01,18.149548,18.398792,17.749245,18.104231,4.992331,299498597
2005-10-01,18.066465,18.232628,16.457705,18.013596,4.967337,400980550
2005-11-01,18.021149,19.259819,17.635952,18.814199,5.282392,419536277
2005-12-01,18.995468,19.335346,18.338369,18.496979,5.193326,336096871
2006-01-01,18.496979,19.796074,18.308157,19.599697,5.502930,344425094
2006-02-01,19.637463,21.767372,19.554380,20.838369,5.955956,378107126
2006-03-01,20.845921,21.442598,19.720545,20.422960,5.837225,642444917
2006-04-01,20.566465,20.581572,18.995468,19.796074,5.658052,394184192
2006-05-01,19.932024,19.984894,18.670694,19.682779,5.718742,389182783
2006-06-01,19.901814,21.170694,19.750755,21.064955,6.120328,509641494
2006-07-01,21.223564,22.960726,19.901814,22.651056,6.581162,499004477
2006-08-01,22.809668,23.723564,22.220545,23.512085,6.941019,388929768
2006-09-01,23.663141,25.498489,23.481873,24.592146,7.259863,517040668
2006-10-01,24.592146,26.435045,23.844412,25.868580,7.636678,728503990
2006-11-01,26.049849,26.102718,23.980364,25.611782,7.664144,711655560
2006-12-01,25.641994,27.348944,25.483383,27.001511,8.080009,633067952
2007-01-01,26.941088,28.610271,24.123867,28.421450,8.504914,728997050
2007-02-01,28.474319,28.836859,26.578550,27.794561,8.434052,507762738
2007-03-01,27.318731,30.105740,26.646526,29.780968,9.036814,677210112
2007-04-01,30.000000,30.317221,28.987915,29.244713,8.874093,532007695
2007-05-01,29.403322,31.344412,29.033234,31.223564,9.589452,602987335
2007-06-01,31.268883,31.374622,29.229607,31.344412,9.626568,667078202
2007-07-01,31.299093,31.669184,29.327795,29.577040,9.083769,706564782
2007-08-01,29.561934,30.876133,27.590633,30.113293,9.355822,701850151
2007-09-01,30.143505,32.454681,29.093657,31.956194,9.928387,606332022
2007-10-01,32.039276,32.265862,30.468279,31.563444,9.806364,607221090
2007-11-01,31.457705,31.616314,27.379154,28.859516,9.067792,753270601
2007-12-01,29.070997,32.318729,28.481873,31.389729,9.862794,688829404
2008-01-01,31.351965,31.676737,25.166162,29.070997,9.134233,1029715844
2008-02-01,29.138973,29.320242,24.886707,26.306646,8.372694,942909638
2008-03-01,26.246223,29.259819,25.868580,28.927492,9.206839,684986494
2008-04-01,29.229607,29.916918,27.960726,29.237160,9.305399,615730570
2008-05-01,29.675226,30.740181,28.927492,30.135952,9.723466,569724613
2008-06-01,29.962236,30.143505,24.645016,25.445620,8.210113,803862100
2008-07-01,25.234138,25.370090,23.058912,23.270393,7.508267,825492683
2008-08-01,23.421450,24.780968,22.447130,24.161631,7.924249,665738843
2008-09-01,24.569487,25.037764,20.777946,21.087612,6.916068,937305011
2008-10-01,21.261330,22.182779,15.785498,20.219032,6.631202,1433354191
2008-11-01,20.294561,22.590633,17.613293,21.570997,7.223221,939657235
2008-12-01,21.148035,23.149548,20.067976,21.525681,7.208044,971309437
2009-01-01,21.706949,22.250755,18.051359,18.595165,6.226739,913514452
2009-02-01,18.859516,19.924471,16.842899,17.953173,6.129335,869088691
2009-03-01,17.220545,20.362537,16.193354,19.033234,6.498073,1096281929
2009-04-01,18.708460,20.460726,18.708460,19.350452,6.606375,832033774
2009-05-01,19.546827,20.226585,17.658609,18.723564,6.525571,769169591
2009-06-01,18.859516,19.086103,17.983383,18.761330,6.538731,900170915
2009-07-01,18.836859,20.090633,17.515106,19.811178,6.904626,809651157
2009-08-01,20.166162,20.317221,18.814199,19.675226,7.013732,629811308
2009-09-01,19.599697,20.913897,18.889729,20.400303,7.272204,795804366
2009-10-01,20.392750,20.536255,19.070997,19.388218,6.911422,969916722
2009-11-01,19.561934,20.641994,18.882175,20.347431,7.401341,669036134
2009-12-01,20.528702,21.608761,20.347431,21.170694,7.700802,661420617
2010-01-01,21.457705,21.699396,18.927492,19.154079,6.967263,966518411
2010-02-01,19.388218,19.516617,18.587612,18.738670,6.952089,766445857
2010-03-01,18.814199,20.067976,18.663141,19.516617,7.240710,781691850
2010-04-01,19.675226,20.203926,19.244713,19.682779,7.302352,848532668
2010-05-01,19.818731,19.962236,17.960726,18.353474,6.956205,988123311
2010-06-01,18.330816,19.380665,18.149548,18.270393,6.924716,892707396
2010-07-01,18.323263,19.947130,18.036255,19.592146,7.425676,817321088
2010-08-01,20.015106,20.687311,19.788521,20.415407,7.918082,806868239
2010-09-01,20.574018,22.016617,20.438066,21.601208,8.377994,681671464
2010-10-01,21.790030,22.228098,21.042295,21.540785,8.354557,691402862
2010-11-01,21.774923,22.273415,20.762840,20.989426,8.297877,576106957
2010-12-01,21.238670,22.326284,21.170694,22.190332,8.772638,608677225
2011-01-01,22.416918,22.734138,20.543806,20.785498,8.217258,918710096
2011-02-01,21.087612,21.593657,20.815710,21.435045,8.638083,585418250
2011-03-01,21.487915,23.391239,20.596678,23.119335,9.316835,1086976857
2011-04-01,23.315710,24.033234,22.590633,23.504532,9.472069,784370039
2011-05-01,23.867069,24.123867,23.338369,23.836859,9.787495,616475850
2011-06-01,23.738670,23.851965,22.741692,23.723564,9.740976,640384374
2011-07-01,23.731117,24.003021,21.729607,22.099697,9.074210,639251428
2011-08-01,22.703926,22.719032,20.641994,21.510574,8.994205,1248449380
2011-09-01,21.593657,22.039274,20.611782,21.540785,9.006839,1046470534
2011-10-01,21.631420,22.507553,20.808157,22.137463,9.256327,740128049
2011-11-01,21.925982,22.318731,20.702417,21.888218,9.339933,655395359
2011-12-01,21.850452,22.885197,21.533234,22.839878,9.746021,671380806
2012-01-01,23.006042,23.172205,21.918428,22.212992,9.478519,792724609
2012-02-01,22.590633,23.141994,22.341391,23.104231,10.051438,629477795
2012-03-01,23.066465,24.146526,22.990936,23.587612,10.261735,905828104
2012-04-01,23.625378,24.886707,22.620846,24.856495,10.813756,653234458
2012-05-01,24.871601,25.989426,24.524170,25.808157,11.438860,785049249
2012-06-01,25.755287,27.190332,25.513596,26.933535,11.937654,922534470
2012-07-01,26.963745,28.783989,25.861027,28.640484,12.694218,727421091
2012-08-01,28.806646,28.912388,27.515106,27.673716,12.468790,636645796
2012-09-01,27.628399,29.138973,27.598186,28.474319,12.829515,666377807
2012-10-01,28.421450,29.025681,24.924471,26.125378,11.771165,735543169
2012-11-01,26.314199,26.722054,24.705439,25.777946,11.793829,767649241
2012-12-01,25.853474,26.200907,25.000000,25.460726,11.648696,648534523
2013-01-01,25.974319,26.812689,24.743202,26.276436,12.021898,777586391
2013-02-01,26.555891,27.379154,26.435045,27.122356,12.621404,612230178
2013-03-01,26.956194,27.847431,26.910875,27.711479,12.895550,613276004
2013-04-01,27.726585,29.456194,27.666162,28.293051,13.166184,894014978
2013-05-01,28.293051,28.678247,26.419941,26.427492,12.493829,600455582
2013-06-01,26.427492,27.484894,25.755287,26.737160,12.640227,855310091
2013-07-01,26.737160,27.424471,26.382175,26.638973,12.593813,551162268
2013-08-01,26.925982,27.077040,25.067976,25.551359,12.283896,547244946
2013-09-01,25.687311,26.442598,25.083082,25.543806,12.280267,552688044
2013-10-01,25.521149,27.560423,24.992447,27.341391,13.144463,886370998
2013-11-01,27.567976,27.794561,26.102718,26.593657,13.013019,522062337
2013-12-01,26.570997,26.661631,25.377644,26.555891,12.994539,575292830
2014-01-01,26.616314,26.654079,24.176737,25.166162,12.314506,823262537
2014-02-01,25.166162,25.302114,23.972811,24.116314,12.010074,806577887
2014-03-01,24.018127,26.812689,23.987915,26.487915,13.191145,865765322
2014-04-01,26.442598,27.500000,25.921450,26.963745,13.428111,804230436
2014-05-01,27.001511,27.839878,26.435045,26.790030,13.574551,713226223
2014-06-01,26.812689,27.001511,26.148035,26.706949,13.532455,532948527
2014-07-01,26.608761,28.308157,26.457705,26.880665,13.620473,686766214
2014-08-01,27.024170,27.054380,25.808157,26.404835,13.609486,502774304
2014-09-01,26.382175,26.850452,25.951662,26.616314,13.718485,454458630
2014-10-01,26.503021,27.311178,25.000000,26.314199,13.562770,802942182
2014-11-01,26.412388,27.303625,25.845921,26.722054,14.014575,482267396
2014-12-01,26.646526,26.714502,24.222054,25.370090,13.305533,762729921
2015-01-01,25.370090,25.853474,24.478851,24.864048,13.040136,786781175
2015-02-01,25.158609,26.487915,24.773415,26.102718,13.948086,587347318
2015-03-01,26.102718,26.170694,24.561934,24.660122,13.177229,763556095
2015-04-01,24.637463,26.608761,24.448641,26.163141,13.980375,805129433
2015-05-01,26.102718,26.601208,24.947130,26.087612,14.206615,844500424
2015-06-01,26.080059,27.530210,25.861027,26.827795,14.609699,979702539
2015-07-01,26.880665,27.137463,25.574018,26.238670,14.288882,1002937415
2015-08-01,26.397282,26.450151,23.391239,25.075529,13.897228,968188107
2015-09-01,24.622356,25.302114,24.055891,24.607250,13.637701,739284398
